"","r","scale","domain","alpha","depth","model"
"8186",0.743974711822394,"liked_loved","restaurant",5.1,0,"2"
"8187",0.372148383004122,"liked_loved","restaurant",5.1,1,"2"
"8188",0.333079635201482,"liked_loved","restaurant",5.1,2,"2"
"8189",0.184083422447398,"liked_loved","restaurant",5.1,3,"2"
"8190",0.128376776764212,"liked_loved","restaurant",5.1,4,"2"
"8191",0.743974711822394,"liked_loved","restaurant",5.2,0,"2"
"8192",0.371216357826383,"liked_loved","restaurant",5.2,1,"2"
"8193",0.32846689615454,"liked_loved","restaurant",5.2,2,"2"
"8194",0.174616957137749,"liked_loved","restaurant",5.2,3,"2"
"8195",0.128358248856688,"liked_loved","restaurant",5.2,4,"2"
"8196",0.743974711822394,"liked_loved","restaurant",5.3,0,"2"
"8197",0.370250675014868,"liked_loved","restaurant",5.3,1,"2"
"8198",0.323704534563569,"liked_loved","restaurant",5.3,2,"2"
"8199",0.166208793974248,"liked_loved","restaurant",5.3,3,"2"
"8200",0.128352283858212,"liked_loved","restaurant",5.3,4,"2"
"8201",0.743974711822394,"liked_loved","restaurant",5.4,0,"2"
"8202",0.369253474505191,"liked_loved","restaurant",5.4,1,"2"
"8203",0.318798687750393,"liked_loved","restaurant",5.4,2,"2"
"8204",0.15887204593976,"liked_loved","restaurant",5.4,3,"2"
"8205",0.128350570908357,"liked_loved","restaurant",5.4,4,"2"
"8206",0.743974711822394,"liked_loved","restaurant",5.5,0,"2"
"8207",0.368226771148489,"liked_loved","restaurant",5.5,1,"2"
"8208",0.31375642715931,"liked_loved","restaurant",5.5,2,"2"
"8209",0.15258418867095,"liked_loved","restaurant",5.5,3,"2"
"8210",0.128350135288337,"liked_loved","restaurant",5.5,4,"2"
"8211",0.743974711822394,"liked_loved","restaurant",5.6,0,"2"
"8212",0.367172462058952,"liked_loved","restaurant",5.6,1,"2"
"8213",0.308585795336366,"liked_loved","restaurant",5.6,2,"2"
"8214",0.147292209358343,"liked_loved","restaurant",5.6,3,"2"
"8215",0.128350037885546,"liked_loved","restaurant",5.6,4,"2"
"8216",0.743974711822394,"liked_loved","restaurant",5.7,0,"2"
"8217",0.366092333688658,"liked_loved","restaurant",5.7,1,"2"
"8218",0.303295830739367,"liked_loved","restaurant",5.7,2,"2"
"8219",0.142919269289846,"liked_loved","restaurant",5.7,3,"2"
"8220",0.128350018875131,"liked_loved","restaurant",5.7,4,"2"
"8221",0.743974711822394,"liked_loved","restaurant",5.8,0,"2"
"8222",0.364988068606745,"liked_loved","restaurant",5.8,1,"2"
"8223",0.297896578480897,"liked_loved","restaurant",5.8,2,"2"
"8224",0.139372047031682,"liked_loved","restaurant",5.8,3,"2"
"8225",0.128350015660055,"liked_loved","restaurant",5.8,4,"2"
"8226",0.743974711822394,"liked_loved","restaurant",5.9,0,"2"
"8227",0.363861251968142,"liked_loved","restaurant",5.9,1,"2"
"8228",0.292399085217078,"liked_loved","restaurant",5.9,2,"2"
"8229",0.136548000688824,"liked_loved","restaurant",5.9,3,"2"
"8230",0.128350015192391,"liked_loved","restaurant",5.9,4,"2"
"8231",0.743974711822394,"liked_loved","restaurant",6,0,"2"
"8232",0.362713377663709,"liked_loved","restaurant",6,1,"2"
"8233",0.286815376602354,"liked_loved","restaurant",6,2,"2"
"8234",0.13434194202865,"liked_loved","restaurant",6,3,"2"
"8235",0.128350015134327,"liked_loved","restaurant",6,4,"2"
"8236",0.744385600208012,"good_excellent","restaurant",0,0,"2"
"8237",0.221934883993827,"good_excellent","restaurant",0,1,"2"
"8238",0.221934883993827,"good_excellent","restaurant",0,2,"2"
"8239",0.221934883993827,"good_excellent","restaurant",0,3,"2"
"8240",0.221934883993827,"good_excellent","restaurant",0,4,"2"
"8241",0.744385600208012,"good_excellent","restaurant",0.1,0,"2"
"8242",0.224101212826281,"good_excellent","restaurant",0.1,1,"2"
"8243",0.221197478064648,"good_excellent","restaurant",0.1,2,"2"
"8244",0.22086555981275,"good_excellent","restaurant",0.1,3,"2"
"8245",0.220831660214041,"good_excellent","restaurant",0.1,4,"2"
"8246",0.744385600208012,"good_excellent","restaurant",0.2,0,"2"
"8247",0.226331846250775,"good_excellent","restaurant",0.2,1,"2"
"8248",0.221145220031439,"good_excellent","restaurant",0.2,2,"2"
"8249",0.219929775168483,"good_excellent","restaurant",0.2,3,"2"
"8250",0.219678539138611,"good_excellent","restaurant",0.2,4,"2"
"8251",0.744385600208012,"good_excellent","restaurant",0.3,0,"2"
"8252",0.228658246622225,"good_excellent","restaurant",0.3,1,"2"
"8253",0.221822476442443,"good_excellent","restaurant",0.3,2,"2"
"8254",0.219385962062952,"good_excellent","restaurant",0.3,3,"2"
"8255",0.218619227925225,"good_excellent","restaurant",0.3,4,"2"
"8256",0.744385600208012,"good_excellent","restaurant",0.4,0,"2"
"8257",0.231101566660297,"good_excellent","restaurant",0.4,1,"2"
"8258",0.223252389428298,"good_excellent","restaurant",0.4,2,"2"
"8259",0.219510225646894,"good_excellent","restaurant",0.4,3,"2"
"8260",0.217916590714388,"good_excellent","restaurant",0.4,4,"2"
"8261",0.744385600208012,"good_excellent","restaurant",0.5,0,"2"
"8262",0.233672606497003,"good_excellent","restaurant",0.5,1,"2"
"8263",0.225447436578801,"good_excellent","restaurant",0.5,2,"2"
"8264",0.220579271150914,"good_excellent","restaurant",0.5,3,"2"
"8265",0.217955955235318,"good_excellent","restaurant",0.5,4,"2"
"8266",0.744385600208012,"good_excellent","restaurant",0.6,0,"2"
"8267",0.236372600800074,"good_excellent","restaurant",0.6,1,"2"
"8268",0.228418553974721,"good_excellent","restaurant",0.6,2,"2"
"8269",0.222855437240592,"good_excellent","restaurant",0.6,3,"2"
"8270",0.219232848436973,"good_excellent","restaurant",0.6,4,"2"
"8271",0.744385600208012,"good_excellent","restaurant",0.7,0,"2"
"8272",0.239194571451609,"good_excellent","restaurant",0.7,1,"2"
"8273",0.232182255866376,"good_excellent","restaurant",0.7,2,"2"
"8274",0.226577725846516,"good_excellent","restaurant",0.7,3,"2"
"8275",0.22232340155712,"good_excellent","restaurant",0.7,4,"2"
"8276",0.744385600208012,"good_excellent","restaurant",0.8,0,"2"
"8277",0.242124979662788,"good_excellent","restaurant",0.8,1,"2"
"8278",0.236764581700677,"good_excellent","restaurant",0.8,2,"2"
"8279",0.231963445882261,"good_excellent","restaurant",0.8,3,"2"
"8280",0.227841084240137,"good_excellent","restaurant",0.8,4,"2"
"8281",0.744385600208012,"good_excellent","restaurant",0.9,0,"2"
"8282",0.245145451562496,"good_excellent","restaurant",0.9,1,"2"
"8283",0.242200594432012,"good_excellent","restaurant",0.9,2,"2"
"8284",0.239225130142544,"good_excellent","restaurant",0.9,3,"2"
"8285",0.236398195702413,"good_excellent","restaurant",0.9,4,"2"
"8286",0.744385600208012,"good_excellent","restaurant",1,0,"2"
"8287",0.248234411120439,"good_excellent","restaurant",1,1,"2"
"8288",0.248528918763204,"good_excellent","restaurant",1,2,"2"
"8289",0.248601724391755,"good_excellent","restaurant",1,3,"2"
"8290",0.248620892391809,"good_excellent","restaurant",1,4,"2"
"8291",0.744385600208012,"good_excellent","restaurant",1.1,0,"2"
"8292",0.251368516343058,"good_excellent","restaurant",1.1,1,"2"
"8293",0.255782267056909,"good_excellent","restaurant",1.1,2,"2"
"8294",0.260388071576261,"good_excellent","restaurant",1.1,3,"2"
"8295",0.26527267101513,"good_excellent","restaurant",1.1,4,"2"
"8296",0.744385600208012,"good_excellent","restaurant",1.2,0,"2"
"8297",0.254523848251083,"good_excellent","restaurant",1.2,1,"2"
"8298",0.263976258363667,"good_excellent","restaurant",1.2,2,"2"
"8299",0.274930819819112,"good_excellent","restaurant",1.2,3,"2"
"8300",0.287405251582137,"good_excellent","restaurant",1.2,4,"2"
"8301",0.744385600208012,"good_excellent","restaurant",1.3,0,"2"
"8302",0.257676842458615,"good_excellent","restaurant",1.3,1,"2"
"8303",0.273099232242624,"good_excellent","restaurant",1.3,2,"2"
"8304",0.292561982418429,"good_excellent","restaurant",1.3,3,"2"
"8305",0.316193608574069,"good_excellent","restaurant",1.3,4,"2"
"8306",0.744385600208012,"good_excellent","restaurant",1.4,0,"2"
"8307",0.260804979733935,"good_excellent","restaurant",1.4,1,"2"
"8308",0.283105019671246,"good_excellent","restaurant",1.4,2,"2"
"8309",0.313469681951444,"good_excellent","restaurant",1.4,3,"2"
"8310",0.352133187257517,"good_excellent","restaurant",1.4,4,"2"
"8311",0.744385600208012,"good_excellent","restaurant",1.5,0,"2"
"8312",0.26388726666133,"good_excellent","restaurant",1.5,1,"2"
"8313",0.293909415971242,"good_excellent","restaurant",1.5,2,"2"
"8314",0.337539921485045,"good_excellent","restaurant",1.5,3,"2"
"8315",0.393891543162215,"good_excellent","restaurant",1.5,4,"2"
"8316",0.744385600208012,"good_excellent","restaurant",1.6,0,"2"
"8317",0.266904543345996,"good_excellent","restaurant",1.6,1,"2"
"8318",0.305390252208076,"good_excellent","restaurant",1.6,2,"2"
"8319",0.364229011928851,"good_excellent","restaurant",1.6,3,"2"
"8320",0.437876420275945,"good_excellent","restaurant",1.6,4,"2"
"8321",0.744385600208012,"good_excellent","restaurant",1.7,0,"2"
"8322",0.269839654956799,"good_excellent","restaurant",1.7,1,"2"
"8323",0.317390784961034,"good_excellent","restaurant",1.7,2,"2"
"8324",0.392539131531797,"good_excellent","restaurant",1.7,3,"2"
"8325",0.479362928362593,"good_excellent","restaurant",1.7,4,"2"
"8326",0.744385600208012,"good_excellent","restaurant",1.8,0,"2"
"8327",0.272677520282153,"good_excellent","restaurant",1.8,1,"2"
"8328",0.329726270722781,"good_excellent","restaurant",1.8,2,"2"
"8329",0.421145104904827,"good_excellent","restaurant",1.8,3,"2"
"8330",0.514433535770444,"good_excellent","restaurant",1.8,4,"2"
"8331",0.744385600208012,"good_excellent","restaurant",1.9,0,"2"
"8332",0.275405125254237,"good_excellent","restaurant",1.9,1,"2"
"8333",0.34219353834563,"good_excellent","restaurant",1.9,2,"2"
"8334",0.448645844859544,"good_excellent","restaurant",1.9,3,"2"
"8335",0.541168427377631,"good_excellent","restaurant",1.9,4,"2"
"8336",0.744385600208012,"good_excellent","restaurant",2,0,"2"
"8337",0.278011463832863,"good_excellent","restaurant",2,1,"2"
"8338",0.354582919902173,"good_excellent","restaurant",2,2,"2"
"8339",0.473839912608613,"good_excellent","restaurant",2,3,"2"
"8340",0.559622572369386,"good_excellent","restaurant",2,4,"2"
"8341",0.744385600208012,"good_excellent","restaurant",2.1,0,"2"
"8342",0.280487443477033,"good_excellent","restaurant",2.1,1,"2"
"8343",0.366691264778746,"good_excellent","restaurant",2.1,2,"2"
"8344",0.495917689589237,"good_excellent","restaurant",2.1,3,"2"
"8345",0.571160056423447,"good_excellent","restaurant",2.1,4,"2"
"8346",0.744385600208012,"good_excellent","restaurant",2.2,0,"2"
"8347",0.282825768033784,"good_excellent","restaurant",2.2,1,"2"
"8348",0.378334330801907,"good_excellent","restaurant",2.2,2,"2"
"8349",0.514520938903695,"good_excellent","restaurant",2.2,3,"2"
"8350",0.577687476702195,"good_excellent","restaurant",2.2,4,"2"
"8351",0.744385600208012,"good_excellent","restaurant",2.3,0,"2"
"8352",0.285020807349983,"good_excellent","restaurant",2.3,1,"2"
"8353",0.389356875702634,"good_excellent","restaurant",2.3,2,"2"
"8354",0.529687213240729,"good_excellent","restaurant",2.3,3,"2"
"8355",0.581036521584127,"good_excellent","restaurant",2.3,4,"2"
"8356",0.744385600208012,"good_excellent","restaurant",2.4,0,"2"
"8357",0.287068460221186,"good_excellent","restaurant",2.4,1,"2"
"8358",0.39963925636386,"good_excellent","restaurant",2.4,2,"2"
"8359",0.541730510862702,"good_excellent","restaurant",2.4,3,"2"
"8360",0.582612091825407,"good_excellent","restaurant",2.4,4,"2"
"8361",0.744385600208012,"good_excellent","restaurant",2.5,0,"2"
"8362",0.288966015313672,"good_excellent","restaurant",2.5,1,"2"
"8363",0.409100075431117,"good_excellent","restaurant",2.5,2,"2"
"8364",0.551110000268675,"good_excellent","restaurant",2.5,3,"2"
"8365",0.583312006007197,"good_excellent","restaurant",2.5,4,"2"
"8366",0.744385600208012,"good_excellent","restaurant",2.6,0,"2"
"8367",0.290712013286511,"good_excellent","restaurant",2.6,1,"2"
"8368",0.41769513568221,"good_excellent","restaurant",2.6,2,"2"
"8369",0.558321891579796,"good_excellent","restaurant",2.6,3,"2"
"8370",0.583621510142276,"good_excellent","restaurant",2.6,4,"2"
"8371",0.744385600208012,"good_excellent","restaurant",2.7,0,"2"
"8372",0.2923061123589,"good_excellent","restaurant",2.7,1,"2"
"8373",0.425413483005695,"good_excellent","restaurant",2.7,2,"2"
"8374",0.563829093917914,"good_excellent","restaurant",2.7,3,"2"
"8375",0.583764796294108,"good_excellent","restaurant",2.7,4,"2"
"8376",0.744385600208012,"good_excellent","restaurant",2.8,0,"2"
"8377",0.29374895889229,"good_excellent","restaurant",2.8,1,"2"
"8378",0.432271567048802,"good_excellent","restaurant",2.8,2,"2"
"8379",0.568026898857315,"good_excellent","restaurant",2.8,3,"2"
"8380",0.583834257186958,"good_excellent","restaurant",2.8,4,"2"
"8381",0.744385600208012,"good_excellent","restaurant",2.9,0,"2"
"8382",0.295042064090203,"good_excellent","restaurant",2.9,1,"2"
"8383",0.438306551225415,"good_excellent","restaurant",2.9,2,"2"
"8384",0.571234242070313,"good_excellent","restaurant",2.9,3,"2"
"8385",0.583867983284447,"good_excellent","restaurant",2.9,4,"2"
"8386",0.744385600208012,"good_excellent","restaurant",3,0,"2"
"8387",0.296187687589251,"good_excellent","restaurant",3,1,"2"
"8388",0.443569639158622,"good_excellent","restaurant",3,2,"2"
"8389",0.57369892651098,"good_excellent","restaurant",3,3,"2"
"8390",0.583883772080423,"good_excellent","restaurant",3,4,"2"
"8391",0.744385600208012,"good_excellent","restaurant",3.1,0,"2"
"8392",0.2971887284723,"good_excellent","restaurant",3.1,1,"2"
"8393",0.448120039605249,"good_excellent","restaurant",3.1,2,"2"
"8394",0.575608400011188,"good_excellent","restaurant",3.1,3,"2"
"8395",0.58389082060882,"good_excellent","restaurant",3.1,4,"2"
"8396",0.744385600208012,"good_excellent","restaurant",3.2,0,"2"
"8397",0.298048624046024,"good_excellent","restaurant",3.2,1,"2"
"8398",0.452019936318316,"good_excellent","restaurant",3.2,2,"2"
"8399",0.577101626319518,"good_excellent","restaurant",3.2,3,"2"
"8400",0.58389383661716,"good_excellent","restaurant",3.2,4,"2"
"8401",0.744385600208012,"good_excellent","restaurant",3.3,0,"2"
"8402",0.298771256569994,"good_excellent","restaurant",3.3,1,"2"
"8403",0.455330607594809,"good_excellent","restaurant",3.3,2,"2"
"8404",0.578280210270899,"good_excellent","restaurant",3.3,3,"2"
"8405",0.58389508376812,"good_excellent","restaurant",3.3,4,"2"
"8406",0.744385600208012,"good_excellent","restaurant",3.4,0,"2"
"8407",0.299360867991689,"good_excellent","restaurant",3.4,1,"2"
"8408",0.458109673540948,"good_excellent","restaurant",3.4,2,"2"
"8409",0.57921806458852,"good_excellent","restaurant",3.4,3,"2"
"8410",0.583895585350774,"good_excellent","restaurant",3.4,4,"2"
"8411",0.744385600208012,"good_excellent","restaurant",3.5,0,"2"
"8412",0.299821982625771,"good_excellent","restaurant",3.5,1,"2"
"8413",0.460409341352972,"good_excellent","restaurant",3.5,2,"2"
"8414",0.579969272077981,"good_excellent","restaurant",3.5,3,"2"
"8415",0.583895782511376,"good_excellent","restaurant",3.5,4,"2"
"8416",0.744385600208012,"good_excellent","restaurant",3.6,0,"2"
"8417",0.300159337614468,"good_excellent","restaurant",3.6,1,"2"
"8418",0.462275463598806,"good_excellent","restaurant",3.6,2,"2"
"8419",0.580574027733991,"good_excellent","restaurant",3.6,3,"2"
"8420",0.583895858592967,"good_excellent","restaurant",3.6,4,"2"
"8421",0.744385600208012,"good_excellent","restaurant",3.7,0,"2"
"8422",0.300377820918531,"good_excellent","restaurant",3.7,1,"2"
"8423",0.463747209863985,"good_excellent","restaurant",3.7,2,"2"
"8424",0.581062813659538,"good_excellent","restaurant",3.7,3,"2"
"8425",0.583895887543311,"good_excellent","restaurant",3.7,4,"2"
"8426",0.744385600208012,"good_excellent","restaurant",3.8,0,"2"
"8427",0.300482416515005,"good_excellent","restaurant",3.8,1,"2"
"8428",0.464857165135682,"good_excellent","restaurant",3.8,2,"2"
"8429",0.581459172643962,"good_excellent","restaurant",3.8,3,"2"
"8430",0.583895898454864,"good_excellent","restaurant",3.8,4,"2"
"8431",0.744385600208012,"good_excellent","restaurant",3.9,0,"2"
"8432",0.300478156419302,"good_excellent","restaurant",3.9,1,"2"
"8433",0.465631697004054,"good_excellent","restaurant",3.9,2,"2"
"8434",0.581781513393005,"good_excellent","restaurant",3.9,3,"2"
"8435",0.583895902546528,"good_excellent","restaurant",3.9,4,"2"
"8436",0.744385600208012,"good_excellent","restaurant",4,0,"2"
"8437",0.300370079104544,"good_excellent","restaurant",4,1,"2"
"8438",0.466091468650479,"good_excellent","restaurant",4,2,"2"
"8439",0.582044316120658,"good_excellent","restaurant",4,3,"2"
"8440",0.583895904079642,"good_excellent","restaurant",4,4,"2"
"8441",0.744385600208012,"good_excellent","restaurant",4.1,0,"2"
"8442",0.30016319386027,"good_excellent","restaurant",4.1,1,"2"
"8443",0.466252009023202,"good_excellent","restaurant",4.1,2,"2"
"8444",0.582258987376238,"good_excellent","restaurant",4.1,3,"2"
"8445",0.583895904656073,"good_excellent","restaurant",4.1,4,"2"
"8446",0.744385600208012,"good_excellent","restaurant",4.2,0,"2"
"8447",0.299862450614558,"good_excellent","restaurant",4.2,1,"2"
"8448",0.466124281632715,"good_excellent","restaurant",4.2,2,"2"
"8449",0.582434504219091,"good_excellent","restaurant",4.2,3,"2"
"8450",0.583895904874457,"good_excellent","restaurant",4.2,4,"2"
"8451",0.744385600208012,"good_excellent","restaurant",4.3,0,"2"
"8452",0.299472714736814,"good_excellent","restaurant",4.3,1,"2"
"8453",0.465715217289225,"good_excellent","restaurant",4.3,2,"2"
"8454",0.582577917481528,"good_excellent","restaurant",4.3,3,"2"
"8455",0.583895904958169,"good_excellent","restaurant",4.3,4,"2"
"8456",0.744385600208012,"good_excellent","restaurant",4.4,0,"2"
"8457",0.298998746341769,"good_excellent","restaurant",4.4,1,"2"
"8458",0.465028193665553,"good_excellent","restaurant",4.4,2,"2"
"8459",0.582694748588796,"good_excellent","restaurant",4.4,3,"2"
"8460",0.583895904990769,"good_excellent","restaurant",4.4,4,"2"
"8461",0.744385600208012,"good_excellent","restaurant",4.5,0,"2"
"8462",0.298445183626624,"good_excellent","restaurant",4.5,1,"2"
"8463",0.464063456549466,"good_excellent","restaurant",4.5,2,"2"
"8464",0.582789300161522,"good_excellent","restaurant",4.5,3,"2"
"8465",0.583895905003721,"good_excellent","restaurant",4.5,4,"2"
"8466",0.744385600208012,"good_excellent","restaurant",4.6,0,"2"
"8467",0.297816529791445,"good_excellent","restaurant",4.6,1,"2"
"8468",0.462818485226585,"good_excellent","restaurant",4.6,2,"2"
"8469",0.582864895430236,"good_excellent","restaurant",4.6,3,"2"
"8470",0.583895905008991,"good_excellent","restaurant",4.6,4,"2"
"8471",0.744385600208012,"good_excellent","restaurant",4.7,0,"2"
"8472",0.297117143116092,"good_excellent","restaurant",4.7,1,"2"
"8473",0.461288308855493,"good_excellent","restaurant",4.7,2,"2"
"8474",0.582924058900701,"good_excellent","restaurant",4.7,3,"2"
"8475",0.583895905011198,"good_excellent","restaurant",4.7,4,"2"
"8476",0.744385600208012,"good_excellent","restaurant",4.8,0,"2"
"8477",0.296351229793845,"good_excellent","restaurant",4.8,1,"2"
"8478",0.459465783062425,"good_excellent","restaurant",4.8,2,"2"
"8479",0.582968648379857,"good_excellent","restaurant",4.8,3,"2"
"8480",0.583895905012152,"good_excellent","restaurant",4.8,4,"2"
"8481",0.744385600208012,"good_excellent","restaurant",4.9,0,"2"
"8482",0.295522839151124,"good_excellent","restaurant",4.9,1,"2"
"8483",0.457341837152803,"good_excellent","restaurant",4.9,2,"2"
"8484",0.58299994594988,"good_excellent","restaurant",4.9,3,"2"
"8485",0.58389590501258,"good_excellent","restaurant",4.9,4,"2"
"8486",0.744385600208012,"good_excellent","restaurant",5,0,"2"
"8487",0.294635860913196,"good_excellent","restaurant",5,1,"2"
"8488",0.454905702908337,"good_excellent","restaurant",5,2,"2"
"8489",0.583018712812974,"good_excellent","restaurant",5,3,"2"
"8490",0.583895905012779,"good_excellent","restaurant",5,4,"2"
"8491",0.744385600208012,"good_excellent","restaurant",5.1,0,"2"
"8492",0.293694024206682,"good_excellent","restaurant",5.1,1,"2"
